Genmodel_ID,Maker,Genmodel,Trim,Year,Price,Gas_emission,Fuel_type,Engine_size,Power,Unit
29_13,Ford,Fiesta,Fiesta HatchbackST-Line (Ford Navigation System) 1.0T EcoBoost 140PS 5d,2018,18150,116,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line (Ford Navigation System) 1.5 TDCi 120PS 3d,2018,18470,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line (Ford Navigation System) 1.5 TDCi 120PS 5d,2018,19120,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 100PS 3d,2018,16420,108,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 100PS 5d,2018,17070,111,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 100PS PowerShift auto 3d,2018,17730,128,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 100PS PowerShift auto 5d,2018,18380,128,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 125PS 3d,2018,16920,108,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 125PS 5d,2018,17570,111,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 140PS 3d,2018,17200,112,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.0T EcoBoost 140PS 5d,2018,17850,116,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.5 TDCi 120PS 3d,2018,18170,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line 1.5 TDCi 120PS 5d,2018,18820,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 100PS 3d,2018,17770,108,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 100PS 5d,2018,18420,111,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 100PS PowerShift auto 3d,2018,19080,128,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 100PS PowerShift auto 5d,2018,19730,128,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 125PS 3d,2018,18270,108,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 125PS 5d,2018,18920,111,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 140PS 3d,2018,18550,112,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.0T EcoBoost 140PS 5d,2018,19200,116,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.5 TDCi 120PS 3d,2018,19520,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackST-Line X 1.5 TDCi 120PS 5d,2018,20170,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackStyle 1.1 Ti-VCT 70PS 3d,2018,12970,115,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackStyle 1.1 Ti-VCT 70PS 5d,2018,13620,115,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackStyle 1.5 TDCi 85PS 3d,2018,15090,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta HatchbackStyle 1.5 TDCi 85PS 5d,2018,15740,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 100PS 3d,2018,16420,106,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 100PS 5d,2018,17070,110,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 100PS PowerShift auto 3d,2018,17730,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 100PS PowerShift auto 5d,2018,18380,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 125PS 3d,2018,16920,106,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.0T EcoBoost 125PS 5d,2018,17570,110,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.5 TDCi 120PS 3d,2018,18170,107,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium 1.5 TDCi 120PS 5d,2018,18820,107,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 100PS 3d,2018,17770,106,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 100PS 5d,2018,18420,110,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 100PS PowerShift auto 3d,2018,19080,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 100PS PowerShift auto 5d,2018,19730,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 125PS 3d,2018,18270,106,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.0T EcoBoost 125PS 5d,2018,18920,110,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.5 TDCi 120PS 3d,2018,19520,107,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackTitanium X 1.5 TDCi 120PS 5d,2018,20170,107,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 100PS PowerShift auto 3d,2018,20430,127,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 100PS PowerShift auto 5d,2018,21080,127,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 125PS 3d,2018,19620,107,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 125PS 5d,2018,20270,111,Petrol,998,123.28999999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 140PS 3d,2018,19900,112,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.0T EcoBoost 140PS 5d,2018,20550,115,Petrol,998,138.0848,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.5 TDCi 120PS 3d,2018,20870,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackVignale 1.5 TDCi 120PS 5d,2018,21520,109,Diesel,1498,118.3584,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.0T EcoBoost 100PS 3d,2018,15370,106,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.0T EcoBoost 100PS 5d,2018,16020,110,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.0T EcoBoost 100PS PowerShift auto 3d,2018,16680,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.0T EcoBoost 100PS PowerShift auto 5d,2018,17330,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.1 Ti-VCT 70PS 3d,2018,14770,114,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.1 Ti-VCT 70PS 5d,2018,15420,114,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.5 TDCi 85PS 3d,2018,16390,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec (Ford Navigation System) 1.5 TDCi 85PS 5d,2018,17040,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.0T EcoBoost 100PS 3d,2018,15070,106,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.0T EcoBoost 100PS 5d,2018,15720,110,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.0T EcoBoost 100PS PowerShift auto 3d,2018,16380,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.0T EcoBoost 100PS PowerShift auto 5d,2018,17030,125,Petrol,998,98.63199999999999,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.1 Ti-VCT 70PS 3d,2018,14470,114,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.1 Ti-VCT 70PS 5d,2018,15120,114,Petrol,1084,69.0424,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.5 TDCi 85PS 3d,2018,16090,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta HatchbackZetec 1.5 TDCi 85PS 5d,2018,16740,96,Diesel,1498,83.8372,bhp
29_13,Ford,Fiesta,Fiesta STST-1 (Ford Navigation System) 1.5T EcoBoost 200PS 3d,2018,19035,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-1 (ST Peformance Pack) 1.5T EcoBoost 200PS 3d,2018,19585,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-1 (ST Performance Pack and Ford Navigation System) 1.5T EcoBoost 200PS 3d,2018,19885,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-1 1.5T EcoBoost 200PS 3d,2018,18735,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (Ford Navigation System) 1.5T EcoBoost 200PS 3d,2018,20035,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (Ford Navigation System) 1.5T EcoBoost 200PS 5d,2018,20685,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (ST Peformance Pack) 1.5T EcoBoost 200PS 3d,2018,20585,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (ST Peformance Pack) 1.5T EcoBoost 200PS 5d,2018,21235,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (ST Performance Pack and Ford Navigation System) 1.5T EcoBoost 200PS 3d,2018,20885,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 (ST Performance Pack and Ford Navigation System) 1.5T EcoBoost 200PS 5d,2018,21535,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 1.5T EcoBoost 200PS 3d,2018,19735,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-2 1.5T EcoBoost 200PS 5d,2018,20385,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-3 (ST Peformance Pack) 1.5T EcoBoost 200PS 3d,2018,22085,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-3 (ST Peformance Pack) 1.5T EcoBoost 200PS 5d,2018,22735,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-3 1.5T EcoBoost 200PS 3d,2018,21235,136,Petrol,1498,197.26399999999998,bhp
29_13,Ford,Fiesta,Fiesta STST-3 1.5T EcoBoost 200PS 5d,2018,21885,136,Petrol,1498,197.26399999999998,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2002,16060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2002,15060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2002,14810,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2002,15060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2002,14060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2002,13310,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2002,13810,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2002,15060,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2003,16060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2003,16310,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2003,15060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2003,15310,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2003,14810,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2003,15060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2003,15060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2003,15210,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2003,15460,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2003,14060,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2003,14210,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2003,14460,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2003,13310,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2003,13460,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2003,13710,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2003,13810,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2003,13960,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2003,14210,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2003,15060,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2003,15210,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2003,15460,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2004,16547,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2004,16697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2004,15547,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2004,15697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2004,15297,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2004,15447,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2004,15697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Ghia (100ps) 5d,2004,15847,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2004,14697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi LX (100ps) 5d,2004,14847,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2004,13947,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 3d,2004,14097,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2004,14447,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.8 TDCi Zetec (100ps) 5d,2004,14597,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2004,15697,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Saloon 1.8 TDCi Ghia (100ps) 4d,2004,15847,139,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.6 Ghia (115ps) 5d,2005,15607,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Ghia (115ps) 5d,2005,15907,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 LX (115ps) 5d,2005,13982,155,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 LX (115ps) 5d,2005,14282,155,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Sport (115ps) 5d,2005,14732,155,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d,2005,16667,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d,2005,16967,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d (Euro 4),2005,16967,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d (Euro 4),2005,17267,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d CVT Auto,2005,17667,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d CVT Auto,2005,17967,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Ghia (110ps) 5d CVT Auto (Euro 4),2005,18467,152,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d,2005,15042,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d,2005,15342,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d (Euro 4),2005,15342,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d (Euro 4),2005,15642,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d CVT Auto,2005,16042,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d CVT Auto,2005,16342,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi LX (110ps) 5d CVT Auto (Euro 4),2005,16842,152,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Sport (110ps) 5d,2005,15792,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Sport (110ps) 5d (Euro 4),2005,16092,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Sport (110ps) 5d CVT Auto,2005,16792,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Sport (110ps) 5d CVT Auto (Euro 4),2005,17292,152,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d,2005,17272,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d,2005,17572,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d (Euro 4),2005,17572,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d (Euro 4),2005,17872,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d CVT Auto,2005,18272,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d CVT Auto,2005,18572,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Titanium (110ps) 5d CVT Auto (Euro 4),2005,19072,152,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d,2005,15692,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d,2005,15992,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d (Climate pack),2005,16292,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d (Climate pack),2005,16592,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d (Euro 4) (Climate pack),2005,16592,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d (Euro 4) (Climate pack),2005,16892,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d CVT Auto,2005,16692,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d CVT Auto,2005,16992,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d CVT Auto (Climate pack),2005,17292,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d CVT Auto (Climate pack),2005,17592,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec (110ps) 5d CVT Auto (Eu 4) (Climate),2005,18092,152,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec [110ps) 5d (Euro 4),2005,15992,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 TDCi Zetec [110ps) 5d (Euro 4),2005,16292,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Estate 1.6 Titanium (115ps) 5d,2005,16212,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Titanium (115ps) 5d,2005,16512,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Zetec (115ps) 5d,2005,14632,155,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Zetec (115ps) 5d,2005,14932,155,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Zetec (115ps) 5d (Climate pack),2005,15232,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.6 Zetec (115ps) 5d (Climate pack),2005,15532,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Ghia (100ps) 5d,2005,16697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi LX (100ps) 5d,2005,15697,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Estate 1.8 TDCi Zetec (100ps) 5d,2005,15447,140,Diesel,1753,98.63199999999999,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 Ghia (115ps) 5d,2005,14757,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 Ghia (115ps) 5d,2005,15057,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 LX (115ps) 5d,2005,13132,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 LX (115ps) 5d,2005,13432,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 Sport (115ps) 5d,2005,13882,157,Petrol,1596,113.4268,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d,2005,15817,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d,2005,16117,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d (Euro 4),2005,16117,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d (Euro 4),2005,16417,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d CVT Auto,2005,16817,146,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d CVT Auto,2005,17117,146,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi Ghia (110ps) 5d CVT Auto (Euro 4),2005,17617,149,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi LX (110ps) 5d,2005,14192,127,Diesel,1560,108.4952,bhp
29_14,Ford,Focus,Focus Hatchback 1.6 TDCi LX (110ps) 5d,2005,14492,127,Diesel,1560,108.4952,bhp
