genmodel_id,year,entry_price
34_9,2014.0,20045.0
35_2,2007.0,48720.0
35_2,2008.0,48540.0
35_2,2009.0,47532.0
35_2,2010.0,49540.0
35_3,2007.0,26145.0
35_3,2008.0,26040.0
35_3,2009.0,25486.0
35_3,2010.0,28635.0
36_1,1998.0,6819.0
36_1,1999.0,6819.0
36_1,2000.0,6599.0
36_1,2001.0,7014.0
36_1,2002.0,7014.0
36_1,2003.0,7050.0
36_1,2004.0,7852.0
36_1,2005.0,7852.0
36_1,2006.0,7852.0
36_1,2007.0,8857.0
36_1,2008.0,8930.0
36_1,2009.0,8890.0
36_10,2007.0,10830.0
36_10,2008.0,10830.0
36_10,2009.0,10985.0
36_10,2010.0,11670.0
36_10,2011.0,12120.0
36_10,2012.0,13595.0
36_10,2013.0,13820.0
36_10,2014.0,14120.0
36_10,2015.0,14420.0
36_10,2016.0,15010.0
36_10,2017.0,15740.0
36_10,2018.0,15740.0
36_12,2011.0,17225.0
36_12,2012.0,17225.0
36_12,2013.0,17225.0
36_12,2014.0,17225.0
36_12,2015.0,19050.0
36_12,2016.0,19050.0
36_12,2017.0,19640.0
36_12,2018.0,20140.0
36_12,2019.0,20140.0
36_12,2020.0,22735.0
36_12,2021.0,22735.0
36_13,2008.0,19230.0
36_13,2009.0,19315.0
36_13,2010.0,19990.0
36_13,2011.0,19990.0
36_13,2012.0,20720.0
36_13,2013.0,21770.0
36_13,2014.0,22170.0
36_13,2015.0,22670.0
36_13,2016.0,22955.0
36_13,2017.0,24340.0
36_13,2018.0,24840.0
36_13,2019.0,25090.0
36_13,2020.0,25530.0
36_14,2016.0,19940.0
36_14,2017.0,19940.0
36_14,2018.0,20740.0
36_15,2010.0,11540.0
36_15,2011.0,11540.0
36_15,2012.0,12140.0
36_15,2013.0,12140.0
36_15,2014.0,12250.0
36_15,2015.0,12330.0
36_15,2016.0,12330.0
36_15,2017.0,14140.0
36_15,2018.0,14980.0
36_15,2019.0,15230.0
36_15,2020.0,15400.0
36_16,2010.0,15985.0
36_16,2011.0,15985.0
36_16,2012.0,16775.0
36_16,2013.0,16765.0
36_16,2014.0,16765.0
36_16,2015.0,16765.0
36_16,2016.0,17230.0
36_17,2017.0,15980.0
36_17,2018.0,15980.0
36_18,2001.0,10819.0
36_18,2002.0,10815.0
36_18,2003.0,10810.0
36_18,2004.0,10797.0
36_18,2005.0,10807.0
36_18,2006.0,10807.0
36_18,2007.0,9780.0
36_18,2008.0,9780.0
36_18,2009.0,9760.0
36_18,2010.0,9800.0
36_18,2011.0,11035.0
36_2,2000.0,6674.0
36_2,2001.0,6674.0
36_2,2002.0,6674.0
36_2,2003.0,6870.0
36_2,2005.0,5852.0
36_2,2006.0,5852.0
36_2,2007.0,4830.0
36_2,2008.0,4830.0
36_2,2009.0,5835.0
36_20,2001.0,15819.0
36_20,2002.0,15815.0
36_20,2003.0,15810.0
36_20,2004.0,15797.0
36_20,2005.0,15787.0
36_20,2006.0,15787.0
36_20,2007.0,15792.0
36_20,2008.0,21640.0
36_20,2009.0,21265.0
36_20,2010.0,21265.0
36_20,2011.0,21265.0
36_20,2012.0,22825.0
36_20,2013.0,25270.0
36_20,2014.0,25620.0
36_20,2015.0,25765.0
36_20,2016.0,27750.0
36_20,2017.0,31610.0
36_20,2018.0,32290.0
36_21,1998.0,13824.0
36_21,1999.0,13824.0
36_21,2000.0,13824.0
36_21,2001.0,12819.0
36_21,2002.0,13824.0
36_21,2003.0,14310.0
36_21,2004.0,14297.0
36_21,2006.0,16292.0
36_21,2007.0,16292.0
36_21,2008.0,16840.0
36_21,2009.0,14765.0
36_21,2010.0,15090.0
36_21,2011.0,15090.0
36_22,2003.0,18305.0
36_22,2004.0,18292.0
36_22,2005.0,18292.0
36_22,2006.0,18787.0
36_22,2007.0,19137.0
36_22,2008.0,19762.0
36_23,2000.0,15319.0
36_23,2001.0,15319.0
36_23,2002.0,15315.0
36_23,2003.0,15310.0
36_23,2004.0,15297.0
36_23,2005.0,15292.0
36_23,2006.0,15292.0
36_24,2004.0,13797.0
36_24,2005.0,13792.0
36_24,2006.0,14192.0
36_24,2007.0,14592.0
36_24,2008.0,14430.0
36_24,2009.0,14125.0
36_24,2010.0,14470.0
36_24,2015.0,18495.0
36_24,2016.0,18495.0
36_24,2017.0,18795.0
36_24,2018.0,19600.0
36_24,2019.0,19900.0
36_24,2020.0,21725.0
36_24,2021.0,22225.0
36_25,2011.0,17810.0
36_25,2012.0,17810.0
36_25,2013.0,16800.0
36_25,2014.0,16800.0
36_26,2000.0,20819.0
36_26,2001.0,20819.0
36_26,2002.0,20815.0
36_26,2003.0,20815.0
36_3,1998.0,13824.0
36_3,1999.0,13819.0
36_3,2000.0,13334.0
36_3,2001.0,12714.0
36_3,2002.0,12714.0
36_3,2003.0,14325.0
36_3,2004.0,14312.0
36_3,2005.0,14607.0
36_3,2006.0,14607.0
36_3,2007.0,14957.0
36_3,2008.0,15580.0
36_3,2009.0,15535.0
36_3,2010.0,17760.0
36_4,1998.0,10424.0
36_4,1999.0,10424.0
36_4,2000.0,10424.0
36_4,2001.0,10424.0
36_4,2002.0,10830.0
36_4,2003.0,10825.0
36_4,2004.0,10812.0
36_4,2005.0,10822.0
36_4,2006.0,10822.0
36_5,2014.0,46850.0
36_5,2015.0,46850.0
36_5,2016.0,47275.0
36_5,2017.0,49530.0
36_5,2018.0,49530.0
36_6,2002.0,6870.0
36_6,2003.0,6865.0
36_6,2004.0,6852.0
36_6,2005.0,6852.0
36_6,2006.0,6852.0
36_6,2007.0,7352.0
36_6,2008.0,7430.0
36_6,2009.0,7460.0
36_7,2006.0,26247.0
36_7,2007.0,26247.0
36_7,2008.0,26645.0
36_7,2009.0,26370.0
36_7,2010.0,27045.0
36_8,2008.0,6410.0
36_8,2009.0,6705.0
36_8,2010.0,7410.0
36_8,2011.0,7670.0
36_8,2012.0,7835.0
36_8,2013.0,8290.0
36_8,2014.0,8290.0
36_8,2015.0,8540.0
36_8,2016.0,8840.0
36_8,2017.0,8940.0
36_8,2018.0,9345.0
36_8,2019.0,9675.0
36_8,2020.0,9800.0
36_9,2009.0,8020.0
36_9,2010.0,9165.0
36_9,2011.0,9465.0
36_9,2012.0,9840.0
36_9,2013.0,9840.0
36_9,2014.0,10040.0
36_9,2015.0,10640.0
36_9,2016.0,10940.0
36_9,2017.0,10940.0
36_9,2018.0,11330.0
36_9,2019.0,11690.0
36_9,2020.0,13950.0
37_1,2009.0,34740.0
37_1,2010.0,35270.0
37_1,2011.0,35270.0
37_1,2012.0,36042.0
37_1,2013.0,33798.0
37_1,2014.0,33798.0
37_1,2015.0,33795.0
37_1,2016.0,33795.0
37_2,2009.0,42140.0
37_2,2010.0,43040.0
37_2,2011.0,43945.0
37_2,2012.0,45695.0
37_2,2013.0,41380.0
37_2,2014.0,41380.0
37_2,2015.0,41380.0
37_2,2016.0,42095.0
37_2,2017.0,42595.0
37_2,2018.0,43595.0
37_3,2009.0,29840.0
37_3,2010.0,30395.0
37_3,2011.0,30395.0
37_3,2012.0,32704.0
37_3,2013.0,34065.0
37_3,2014.0,35865.0
37_3,2015.0,35865.0
37_3,2016.0,35865.0
37_4,2010.0,34345.0
37_4,2011.0,34345.0
37_4,2012.0,37735.0
37_4,2013.0,38060.0
37_4,2014.0,32595.0
37_4,2015.0,32595.0
37_4,2016.0,33345.0
37_4,2017.0,33695.0
37_4,2018.0,34045.0
37_5,2015.0,20365.0
37_5,2016.0,20365.0
37_5,2017.0,20345.0
37_5,2018.0,20345.0
37_5,2019.0,20595.0
37_5,2020.0,20730.0
37_6,2013.0,27895.0
37_6,2014.0,27895.0
37_6,2015.0,27895.0
37_6,2016.0,28895.0
37_6,2017.0,29265.0
37_6,2018.0,29645.0
37_6,2019.0,29640.0
37_6,2020.0,42540.0
37_7,2016.0,33750.0
37_7,2017.0,33745.0
37_7,2018.0,33745.0
37_9,2015.0,29435.0
37_9,2016.0,29435.0
37_9,2017.0,28375.0
37_9,2018.0,28375.0
37_9,2019.0,28835.0
37_9,2020.0,28835.0
38_4,1998.0,18925.0
38_4,1999.0,18920.0
38_4,2000.0,18920.0
38_4,2001.0,17770.0
38_4,2002.0,17770.0
38_4,2003.0,23520.0
38_4,2004.0,23520.0
39_1,2017.0,28285.0
39_1,2018.0,28285.0
39_10,1998.0,50480.0
39_10,1999.0,50480.0
39_10,2000.0,50775.0
39_10,2001.0,48520.0
39_10,2002.0,48515.0
39_10,2003.0,48515.0
39_10,2004.0,49722.0
39_10,2005.0,49797.0
39_10,2006.0,49797.0
39_2,2015.0,34115.0
39_2,2016.0,34115.0
39_2,2017.0,34515.0
39_2,2018.0,34515.0
39_3,2012.0,57845.0
39_3,2013.0,50560.0
39_3,2014.0,50335.0
39_3,2015.0,50335.0
39_3,2016.0,49345.0
39_3,2017.0,49345.0
39_3,2018.0,50240.0
39_4,1998.0,28120.0
39_4,1999.0,28120.0
39_4,2000.0,27315.0
39_4,2001.0,26520.0
39_4,2002.0,24765.0
39_4,2003.0,24765.0
39_4,2004.0,25365.0
39_4,2005.0,25792.0
39_4,2006.0,27467.0
39_4,2007.0,27792.0
39_4,2008.0,28747.0
39_5,2001.0,19810.0
39_5,2002.0,19810.0
39_5,2003.0,19810.0
39_5,2004.0,19797.0
39_5,2005.0,19792.0
39_5,2006.0,19792.0
39_5,2007.0,19847.0
39_5,2008.0,19847.0
39_5,2009.0,21383.0
39_5,2010.0,21831.0
39_6,2014.0,26585.0
39_6,2015.0,26585.0
39_6,2016.0,26580.0
39_6,2017.0,26580.0
39_6,2018.0,28040.0
39_7,2008.0,33440.0
39_7,2009.0,32440.0
39_7,2010.0,29095.0
39_7,2011.0,29095.0
39_7,2012.0,29765.0
39_7,2013.0,29765.0
39_7,2014.0,29890.0
39_7,2015.0,29890.0
39_7,2016.0,32245.0
39_7,2017.0,32245.0
39_7,2018.0,32295.0
39_8,1998.0,35030.0
39_8,1999.0,34330.0
39_8,2000.0,35030.0
39_8,2001.0,35530.0
39_8,2002.0,35770.0
39_8,2003.0,35030.0
39_8,2004.0,39765.0
39_8,2005.0,39767.0
39_8,2006.0,41792.0
39_8,2007.0,42792.0
39_8,2008.0,42792.0
39_8,2009.0,43292.0
39_8,2010.0,44334.0
39_8,2011.0,53545.0
39_8,2012.0,55145.0
39_8,2013.0,55145.0
39_8,2014.0,56635.0
39_8,2015.0,56635.0
39_8,2016.0,56635.0
39_8,2017.0,58490.0
39_8,2018.0,59740.0
39_8,2019.0,54660.0
39_8,2020.0,54660.0
39_9,2006.0,58752.0
39_9,2007.0,59747.0
39_9,2008.0,59440.0
39_9,2009.0,59263.0
39_9,2010.0,58895.0
39_9,2011.0,58895.0
39_9,2012.0,58895.0
39_9,2013.0,53830.0
39_9,2014.0,53830.0
39_9,2015.0,53830.0
40_1,1998.0,18045.0
40_1,1999.0,17615.0
40_1,2000.0,15815.0
40_1,2001.0,15815.0
40_1,2002.0,17815.0
40_1,2003.0,17810.0
40_1,2004.0,17797.0
40_1,2005.0,17792.0
40_1,2006.0,19682.0
40_1,2007.0,19682.0
40_1,2008.0,19745.0
40_1,2009.0,23812.0
40_1,2010.0,24725.0
40_1,2011.0,24725.0
40_1,2013.0,25310.0
40_1,2014.0,25310.0
40_1,2015.0,25310.0
40_1,2016.0,25910.0
40_1,2017.0,26160.0
40_1,2018.0,32430.0
40_1,2019.0,32430.0
40_2,2005.0,27237.0
40_2,2006.0,27237.0
40_2,2007.0,27237.0
40_2,2008.0,27240.0
40_2,2009.0,30771.0
40_2,2010.0,31340.0
40_3,2007.0,17740.0
40_3,2008.0,17740.0
40_3,2009.0,17558.0
40_3,2010.0,18330.0
40_3,2011.0,16675.0
40_3,2012.0,16675.0
40_3,2013.0,17125.0
40_3,2014.0,17125.0
40_3,2015.0,18125.0
40_3,2016.0,18125.0
40_3,2017.0,22780.0
40_3,2018.0,22780.0
40_4,1998.0,26345.0
40_4,1999.0,25940.0
40_4,2000.0,27815.0
40_4,2001.0,27810.0
40_4,2002.0,27815.0
40_4,2003.0,24797.0
40_4,2004.0,24797.0
40_4,2005.0,24797.0
40_4,2006.0,26237.0
40_4,2007.0,26237.0
40_4,2008.0,26240.0
40_4,2009.0,25975.0
40_4,2010.0,26640.0
40_4,2011.0,30990.0
40_4,2012.0,36160.0
40_4,2013.0,36465.0
40_4,2014.0,36465.0
40_4,2015.0,37165.0
40_4,2016.0,38350.0
40_4,2017.0,44640.0
40_4,2018.0,46725.0
40_4,2019.0,50085.0
40_4,2020.0,51080.0
40_4,2021.0,52480.0
40_5,2007.0,15740.0
40_5,2008.0,15730.0
40_5,2009.0,14725.0
40_5,2010.0,13725.0
40_5,2011.0,14515.0
40_6,2014.0,18640.0
40_6,2015.0,16795.0
40_6,2016.0,17095.0
40_6,2017.0,17995.0
40_6,2018.0,17995.0
40_7,1998.0,14045.0
40_7,1999.0,14045.0
40_7,2000.0,14045.0
40_7,2001.0,13435.0
40_7,2002.0,15545.0
40_7,2003.0,15545.0
40_7,2004.0,15552.0
40_7,2005.0,15552.0
40_7,2006.0,15902.0
40_7,2007.0,15902.0
40_7,2008.0,17645.0
40_7,2009.0,17754.0
40_7,2010.0,18330.0
40_7,2011.0,19390.0
40_7,2012.0,22495.0
40_7,2013.0,22495.0
40_7,2014.0,27550.0
40_7,2015.0,27880.0
40_7,2016.0,29085.0
40_7,2017.0,30665.0
40_7,2018.0,32750.0
43_1,2000.0,9815.0
43_1,2001.0,9815.0
43_1,2002.0,9815.0
43_1,2003.0,9810.0
43_1,2004.0,9792.0
43_1,2005.0,8807.0
43_1,2006.0,8807.0
43_1,2007.0,12805.0
43_1,2008.0,10730.0
43_1,2009.0,10930.0
43_1,2010.0,12530.0
43_1,2011.0,12990.0
43_1,2012.0,14375.0
43_1,2013.0,17700.0
43_1,2014.0,17700.0
43_1,2015.0,17995.0
43_1,2016.0,17995.0
43_1,2017.0,17995.0
43_1,2018.0,19245.0
43_1,2019.0,19245.0
43_1,2020.0,19245.0
43_10,2001.0,13815.0
43_10,2002.0,13815.0
43_10,2003.0,14310.0
43_10,2004.0,14305.0
43_10,2005.0,14305.0
43_10,2006.0,15502.0
43_10,2007.0,15645.0
43_10,2008.0,15645.0
43_10,2009.0,15610.0
43_10,2010.0,16285.0
43_10,2011.0,20135.0
43_10,2012.0,20585.0
43_11,2003.0,17805.0
43_11,2004.0,17805.0
43_11,2005.0,18787.0
43_11,2006.0,17762.0
43_11,2007.0,17762.0
43_11,2008.0,18740.0
43_11,2009.0,19710.0
43_11,2010.0,20225.0
43_11,2011.0,20850.0
43_11,2012.0,22775.0
43_11,2013.0,22775.0
43_11,2014.0,26465.0
43_11,2015.0,26760.0
43_11,2016.0,28595.0
43_11,2017.0,28595.0
43_11,2018.0,28595.0
43_11,2019.0,29340.0
43_11,2020.0,29340.0
43_12,2009.0,10290.0
43_12,2010.0,11290.0
43_12,2011.0,11640.0
43_12,2012.0,11910.0
43_12,2013.0,12365.0
43_12,2014.0,12365.0
43_12,2015.0,12565.0
43_12,2016.0,12565.0
43_12,2017.0,12565.0
43_12,2018.0,13955.0
43_12,2019.0,14155.0
43_12,2020.0,14155.0
43_13,1998.0,12815.0
43_13,1999.0,12815.0
43_13,2000.0,12815.0
43_13,2001.0,12815.0
43_13,2002.0,12815.0
43_13,2003.0,12815.0
43_13,2004.0,14297.0
43_13,2005.0,14292.0
43_13,2006.0,14792.0
43_13,2007.0,13730.0
43_13,2008.0,13730.0
43_13,2009.0,13450.0
43_13,2010.0,14940.0
43_13,2011.0,15515.0
43_13,2012.0,17110.0
43_13,2013.0,17110.0
43_13,2014.0,17265.0
43_13,2015.0,17265.0
43_13,2016.0,17265.0
43_13,2017.0,18010.0
43_13,2018.0,18240.0
43_14,2017.0,31140.0
43_14,2018.0,31140.0
43_15,2017.0,16080.0
43_15,2018.0,16080.0
43_16,2010.0,11315.0
43_16,2011.0,11315.0
43_16,2012.0,11540.0
43_16,2013.0,11540.0
43_16,2014.0,11540.0
43_16,2015.0,11740.0
43_16,2016.0,11940.0
43_16,2017.0,12090.0
43_16,2018.0,12540.0
43_16,2019.0,12740.0
43_16,2020.0,15365.0
43_17,1998.0,8315.0
43_17,1999.0,8315.0
43_17,2000.0,8315.0
43_17,2001.0,8315.0
43_17,2002.0,8315.0
43_17,2003.0,8815.0
43_18,2019.0,30440.0
43_18,2020.0,30440.0
43_2,2007.0,10330.0
43_2,2008.0,10330.0
43_2,2009.0,10420.0
43_2,2010.0,10820.0
43_2,2011.0,11130.0
43_2,2012.0,12825.0
43_2,2013.0,14220.0
43_2,2014.0,14220.0
43_2,2015.0,14620.0
43_2,2016.0,14620.0
43_2,2017.0,15110.0
43_2,2018.0,15110.0
43_3,1999.0,10815.0
43_3,2000.0,10815.0
43_3,2001.0,10815.0
43_3,2004.0,9567.0
43_3,2005.0,9567.0
43_3,2006.0,9807.0
43_3,2007.0,9807.0
43_4,2001.0,12815.0
43_4,2002.0,11815.0
43_4,2003.0,9810.0
43_4,2004.0,9810.0
43_4,2005.0,9805.0
43_4,2006.0,10292.0
43_4,2007.0,14307.0
43_4,2008.0,14330.0
43_4,2009.0,14320.0
43_4,2010.0,18025.0
43_4,2011.0,18785.0
43_5,2016.0,21240.0
43_5,2017.0,21240.0
43_5,2018.0,21490.0
43_6,2011.0,19540.0
43_6,2012.0,19540.0
43_6,2013.0,19540.0
43_6,2014.0,19740.0
43_6,2015.0,19940.0
43_6,2016.0,19940.0
43_6,2017.0,21440.0
43_6,2018.0,21440.0
43_6,2019.0,21440.0
43_6,2020.0,22350.0
43_7,2004.0,5382.0
43_7,2005.0,5352.0
43_7,2006.0,5552.0
43_7,2007.0,5757.0
43_7,2008.0,5830.0
43_7,2009.0,5905.0
43_7,2010.0,6545.0
43_7,2011.0,6940.0
43_7,2012.0,7110.0
43_7,2013.0,7990.0
43_7,2014.0,7990.0
43_7,2015.0,8090.0
43_7,2016.0,8090.0
43_7,2017.0,8290.0
43_7,2018.0,8490.0
43_8,2007.0,12105.0
43_8,2008.0,11820.0
43_8,2009.0,10520.0
43_8,2010.0,10520.0
43_8,2011.0,10830.0
43_8,2012.0,12625.0
43_8,2013.0,14300.0
43_8,2014.0,14300.0
43_8,2015.0,14700.0
43_8,2016.0,14950.0
43_8,2017.0,15065.0
43_8,2018.0,15065.0
43_8,2019.0,19040.0
43_9,2001.0,5830.0
43_9,2002.0,5830.0
43_9,2003.0,5845.0
43_9,2004.0,5845.0
43_9,2005.0,7345.0
43_9,2006.0,7357.0
43_9,2007.0,6830.0
43_9,2008.0,6820.0
43_9,2009.0,6820.0
43_9,2010.0,7479.0
43_9,2011.0,8180.0
43_9,2012.0,9940.0
43_9,2013.0,9940.0
43_9,2014.0,9940.0
43_9,2015.0,10040.0
43_9,2016.0,10290.0
43_9,2017.0,10290.0
43_9,2018.0,11800.0
45_1,2011.0,256020.0
45_1,2012.0,256020.0
45_1,2013.0,256020.0
45_1,2014.0,262860.0
45_1,2015.0,262860.0
45_1,2016.0,262860.0
45_1,2017.0,262860.0
45_1,2018.0,262860.0
45_3,2003.0,115000.0
45_3,2004.0,115000.0
45_3,2005.0,117000.0
45_3,2006.0,121000.0
45_3,2007.0,123000.0
45_3,2008.0,123000.0
45_3,2009.0,133000.0
45_3,2010.0,143000.0
45_3,2011.0,138300.0
45_3,2012.0,138300.0
45_3,2013.0,139200.0
45_3,2014.0,139200.0
45_4,2014.0,180720.0
45_4,2015.0,155400.0
45_4,2016.0,155400.0
45_4,2017.0,155400.0
45_4,2018.0,155400.0
45_5,2002.0,162000.0
45_5,2003.0,168000.0
45_5,2004.0,168000.0
45_5,2005.0,170000.0
45_5,2006.0,170000.0
45_5,2007.0,190000.0
45_5,2008.0,190000.0
45_5,2009.0,190000.0
45_5,2010.0,215450.0
47_10,2014.0,32160.0
47_10,2015.0,30640.0
47_10,2016.0,30640.0
47_10,2017.0,28140.0
47_10,2018.0,28140.0
47_11,1998.0,16395.0
47_11,1999.0,16395.0
47_11,2000.0,15815.0
47_11,2001.0,15815.0
47_11,2002.0,14810.0
47_11,2003.0,14810.0
47_11,2004.0,14810.0
47_11,2005.0,15797.0
47_11,2006.0,17097.0
47_11,2007.0,18592.0
47_11,2008.0,20705.0
47_11,2009.0,19265.0
47_11,2010.0,19265.0
47_11,2011.0,21485.0
47_11,2012.0,22025.0
47_11,2013.0,22265.0
47_11,2014.0,22265.0
47_13,1998.0,38800.0
47_13,1999.0,31950.0
47_13,2000.0,31950.0
47_13,2001.0,31950.0
47_13,2002.0,38815.0
47_13,2003.0,43805.0
47_13,2004.0,45792.0
47_13,2005.0,45792.0
47_13,2006.0,45792.0
47_13,2007.0,45792.0
47_13,2008.0,54750.0
47_13,2009.0,57001.0
47_13,2010.0,62144.0
47_13,2011.0,65635.0
47_13,2012.0,68640.0
47_13,2013.0,68640.0
47_13,2014.0,70780.0
47_13,2015.0,73550.0
47_13,2016.0,74545.0
47_13,2017.0,75940.0
47_13,2018.0,75940.0
47_14,2011.0,27785.0
47_14,2012.0,27785.0
47_14,2013.0,29020.0
47_14,2014.0,29020.0
47_14,2015.0,29020.0
47_14,2016.0,29020.0
47_14,2017.0,30545.0
47_14,2018.0,30545.0
47_14,2019.0,30620.0
47_15,2005.0,34792.0
47_15,2006.0,35292.0
47_15,2007.0,35400.0
47_15,2008.0,35400.0
47_15,2009.0,37231.0
47_15,2010.0,44032.0
47_15,2011.0,46190.0
47_15,2012.0,47190.0
47_15,2013.0,48925.0
47_15,2014.0,51020.0
47_15,2015.0,60710.0
47_15,2016.0,59460.0
47_15,2017.0,59460.0
47_15,2018.0,59460.0
47_16,2017.0,44575.0
47_16,2018.0,44575.0
47_6,1998.0,21095.0
47_6,1999.0,25325.0
47_6,2000.0,21815.0
47_6,2001.0,21810.0
47_6,2002.0,21810.0
47_6,2003.0,21810.0
47_6,2004.0,22005.0
47_6,2005.0,26787.0
47_6,2006.0,26787.0
47_6,2007.0,26962.0
47_6,2008.0,26965.0
47_6,2009.0,26965.0
47_6,2010.0,29730.0
47_6,2011.0,32235.0
47_6,2012.0,35940.0
47_6,2013.0,37955.0
47_6,2014.0,37955.0
47_6,2015.0,39315.0
47_6,2016.0,40905.0
47_6,2017.0,40905.0
47_6,2018.0,45040.0
48_1,2010.0,23430.0
48_1,2011.0,23430.0
48_1,2012.0,21940.0
48_1,2013.0,20940.0
48_1,2014.0,20940.0
48_1,2015.0,20940.0
48_1,2016.0,21190.0
48_1,2017.0,21940.0
48_1,2018.0,22440.0
48_1,2019.0,23350.0
48_1,2020.0,26055.0
48_1,2021.0,26055.0
48_14,2016.0,74540.0
48_14,2017.0,74540.0
48_14,2018.0,74540.0
48_15,1998.0,49824.0
48_15,1999.0,49819.0
48_15,2000.0,49770.0
48_15,2001.0,49770.0
48_15,2002.0,49770.0
48_15,2003.0,54295.0
48_15,2004.0,54295.0
48_15,2005.0,56947.0
48_15,2006.0,56947.0
48_15,2007.0,56752.0
48_15,2008.0,57250.0
48_15,2009.0,56080.0
48_15,2010.0,57730.0
48_15,2011.0,88080.0
48_15,2012.0,71125.0
48_15,2013.0,71100.0
48_15,2014.0,71080.0
48_15,2015.0,71070.0
48_15,2016.0,71055.0
48_15,2017.0,71055.0
48_15,2018.0,72350.0
48_18,2014.0,29440.0
48_18,2015.0,29440.0
48_18,2016.0,29940.0
48_18,2017.0,30940.0
48_18,2018.0,30940.0
48_2,1998.0,31050.0
48_2,1999.0,31050.0
48_2,2000.0,28270.0
48_2,2001.0,28270.0
48_2,2002.0,28270.0
48_2,2003.0,28270.0
48_2,2004.0,30745.0
48_2,2005.0,30172.0
48_2,2006.0,30532.0
48_2,2007.0,31300.0
48_2,2008.0,31300.0
48_2,2009.0,32100.0
48_2,2010.0,33900.0
48_2,2011.0,32340.0
48_2,2012.0,32340.0
48_2,2013.0,31440.0
48_2,2014.0,31440.0
48_2,2015.0,31440.0
48_2,2016.0,31440.0
48_2,2017.0,34940.0
48_2,2018.0,35940.0
48_21,2014.0,59080.0
48_21,2015.0,34940.0
48_21,2016.0,34940.0
48_21,2017.0,35940.0
48_21,2018.0,36940.0
48_24,2000.0,28770.0
48_24,2001.0,28770.0
48_24,2002.0,28770.0
48_24,2003.0,28745.0
48_24,2004.0,28772.0
48_24,2005.0,29909.0
48_24,2006.0,30267.0
48_24,2007.0,31685.0
48_24,2008.0,32215.0
48_24,2009.0,31970.0
48_24,2010.0,34075.0
48_24,2011.0,43430.0
48_24,2012.0,44315.0
48_24,2013.0,44310.0
48_24,2014.0,44305.0
48_24,2015.0,39590.0
48_24,2016.0,39585.0
48_24,2017.0,41085.0
48_24,2018.0,41085.0
48_30,2001.0,50645.0
48_30,2002.0,50645.0
48_30,2003.0,50645.0
48_30,2004.0,50872.0
48_30,2005.0,52469.0
48_30,2006.0,52469.0
48_30,2007.0,54530.0
48_30,2008.0,54530.0
48_30,2009.0,53420.0
48_30,2010.0,61920.0
48_8,1999.0,20320.0
48_8,2000.0,18200.0
48_8,2001.0,18200.0
48_8,2002.0,18410.0
48_8,2003.0,18410.0
48_8,2004.0,18510.0
48_8,2005.0,18684.0
48_8,2006.0,21977.0
48_8,2007.0,22917.0
48_8,2008.0,21840.0
48_8,2009.0,21815.0
48_8,2010.0,22205.0
48_8,2011.0,24165.0
48_8,2012.0,25200.0
48_8,2013.0,25711.0
48_8,2014.0,25955.0
48_8,2015.0,25950.0
48_8,2016.0,28640.0
48_8,2017.0,29140.0
48_8,2018.0,29940.0
48_8,2019.0,31695.0
48_8,2020.0,33005.0
48_8,2021.0,33005.0
51_3,1998.0,21700.0
51_3,1999.0,22675.0
51_3,2000.0,22675.0
51_3,2001.0,19950.0
51_3,2002.0,22995.0
51_3,2003.0,22995.0
51_3,2004.0,22995.0
51_3,2005.0,22995.0
51_3,2006.0,22995.0
51_3,2007.0,23627.0
51_3,2008.0,24132.0
51_3,2009.0,24532.0
51_3,2010.0,26961.0
51_3,2011.0,27861.0
51_3,2012.0,27920.0
51_3,2013.0,27920.0
51_3,2014.0,27920.0
51_3,2015.0,27920.0
51_3,2016.0,30320.0
51_3,2017.0,31920.0
51_3,2018.0,32720.0
51_6,2008.0,48180.0
51_6,2009.0,48180.0
51_6,2010.0,48961.0
51_6,2011.0,48961.0
51_6,2012.0,50020.0
51_6,2013.0,51970.0
51_6,2014.0,51970.0
51_6,2015.0,51970.0
51_6,2016.0,51970.0
51_6,2017.0,73920.0
51_6,2018.0,75520.0
51_7,2000.0,29995.0
51_7,2001.0,29995.0
51_7,2002.0,32995.0
51_7,2003.0,30596.0
51_7,2004.0,30596.0
51_7,2005.0,30596.0
51_7,2006.0,30577.0
51_7,2007.0,30577.0
51_7,2008.0,31132.0
51_7,2009.0,30482.0
51_7,2010.0,35961.0
51_7,2011.0,35961.0
51_7,2012.0,53320.0
51_7,2013.0,53320.0
51_7,2014.0,53320.0
51_7,2015.0,53320.0
51_7,2016.0,54920.0
51_7,2017.0,56320.0
51_7,2018.0,57620.0
55_10,2004.0,69797.0
55_10,2005.0,69797.0
55_10,2006.0,74347.0
55_10,2007.0,76752.0
55_10,2008.0,75239.0
55_10,2009.0,75239.0
55_10,2010.0,75239.0
55_10,2011.0,78550.0
55_10,2013.0,69000.0
55_10,2014.0,69000.0
55_10,2015.0,69000.0
55_10,2016.0,69325.0
55_10,2017.0,69325.0
55_10,2018.0,70975.0
55_11,2001.0,65570.0
55_11,2002.0,65570.0
55_11,2003.0,66620.0
55_11,2004.0,66620.0
55_11,2005.0,61792.0
55_11,2006.0,61792.0
55_11,2007.0,61792.0
55_4,2001.0,59770.0
55_4,2002.0,59770.0
55_4,2003.0,60820.0
55_4,2004.0,60820.0
55_4,2005.0,56447.0
55_4,2006.0,56447.0
55_4,2007.0,56447.0
